kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_num_transits,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag,ra,dec
10973814,K01307.02,CONFIRMED,20.34237838,2.3351,564.6,65.0,28.7,2.88,667.0,46.93,5514.0,4.345,1.071,0.926,14.775,290.92746,48.44355
6541920,K00157.05,CONFIRMED,118.3786735,9.5574,1083.3,12.0,83.1,3.4,376.0,4.75,5657.0,4.364,1.046,0.921,13.709,297.11511,41.909142
10586208,K01308.01,CONFIRMED,23.58444746,5.5545,429.2,45.0,42.8,3.0,730.0,66.96,5655.0,4.152,1.354,0.947,13.971,285.42429,47.83461
6962977,K01364.03,CONFIRMED,11.97884409,3.751,707.9,97.0,27.8,2.11,678.0,49.87,5296.0,4.538,0.808,0.821,15.956,295.76614,42.424278
6962977,K01364.04,CONFIRMED,3.71545593,2.558,331.7,298.0,19.6,1.46,1001.0,237.42,5296.0,4.538,0.808,0.821,15.956,295.76614,42.424278
6962977,K01364.05,CONFIRMED,2.58083264,2.1729,270.2,384.0,17.5,1.31,1130.0,386.18,5296.0,4.538,0.808,0.821,15.956,295.76614,42.424278
7174351,K01365.01,FALSE POSITIVE,1.487084251,1.3233,295.7,896.0,17.9,1.6,1462.0,1076.29,5650.0,4.551,0.876,0.993,15.52,281.43735,42.725269
6932987,K01366.01,CONFIRMED,19.25404023,4.6509,987.7,71.0,50.7,3.04,657.0,44.17,5798.0,4.507,0.941,1.038,15.368,286.35806,42.406509
11014932,K01432.02,CONFIRMED,15.0549356,4.801,256.4,86.0,16.6,1.6,729.0,66.72,5616.0,4.394,0.999,0.903,15.017,283.20697,48.580502
11014932,K01432.03,CONFIRMED,2.92721119,2.545,170.2,417.0,18.0,1.29,1258.0,593.23,5616.0,4.394,0.999,0.903,15.017,283.20697,48.580502
11014932,K01432.04,CONFIRMED,38.2856338,6.512,322.8,31.0,15.0,1.77,534.0,19.24,5616.0,4.394,0.999,0.903,15.017,283.20697,48.580502
11288505,K01433.01,CONFIRMED,19.80787763,3.453,616.3,55.0,20.1,2.08,624.0,35.89,5775.0,4.558,0.84,0.934,15.65,287.05701,49.046021
11493431,K01434.01,CONFIRMED,2.343230566,2.0424,246.5,454.0,23.9,1.18,1054.0,292.31,4798.0,4.533,0.782,0.761,14.782,283.50479,49.451019
6441738,K01246.01,CANDIDATE,19.03723442,3.3882,401.3,71.0,25.3,5.74,1051.0,288.04,5248.0,3.523,2.892,1.017,14.898,291.42755,41.878159
8801343,K01247.01,FALSE POSITIVE,2.73987398,4.15886,20632.2,487.0,1454.3,34.83,2113.0,4705.3,6520.0,3.844,2.26,1.3,11.743,283.46991,45.05246
8488878,K01248.01,FALSE POSITIVE,5.801880653,4.2608,41924.0,195.0,396.8,19.91,964.0,203.62,5845.0,4.541,0.874,0.968,15.359,289.40573,44.516941
8560285,K01249.01,FALSE POSITIVE,85.34092607,10.6141,51746.2,13.0,898.4,1177.65,409.0,6.61,6004.0,4.522,0.898,0.978,15.252,291.90237,44.683731
8620565,K01250.01,FALSE POSITIVE,0.782045734,1.7945,16185.0,1711.0,272.3,45.05,2070.0,4332.1,6113.0,4.463,0.995,1.044,14.912,290.26767,44.712849
8616873,K01251.01,CANDIDATE,0.576078683,1.63253,10084.8,1158.0,426.0,23.23,1982.0,3647.63,5693.0,4.57,0.816,0.911,15.237,288.70087,44.70768
10854768,K01309.01,CONFIRMED,10.1171684,4.6677,288.7,130.0,50.6,3.07,1163.0,433.41,6306.0,4.077,1.792,1.399,13.832,288.85529,48.208542
10964440,K01310.01,CONFIRMED,19.12947603,3.9622,451.2,58.0,31.7,4.23,817.0,105.25,5372.0,4.007,1.71,1.084,14.569,285.66269,48.435371
10713616,K01311.01,CONFIRMED,83.5781976,7.2487,630.8,15.0,54.9,6.63,655.0,43.62,6056.0,3.788,2.562,1.468,13.498,283.53296,48.094261
10963242,K01312.01,CONFIRMED,6.1469956,3.3153,249.6,177.0,25.8,2.04,1164.0,433.72,6110.0,4.285,1.296,1.185,14.706,284.91049,48.431641
10785538,K01313.01,FALSE POSITIVE,0.522457732,0.8907,143.8,2046.0,48.2,1.52,2308.0,6715.55,5991.0,4.459,0.954,0.956,13.343,286.66568,48.144581
6932987,K01366.02,CONFIRMED,54.1558384,4.432,1109.8,23.0,29.1,3.88,466.0,11.12,5798.0,4.507,0.941,1.038,15.368,286.35806,42.406509
8191672,K00018.01,CONFIRMED,3.548465446,4.56904,7251.5,378.0,2486.5,14.92,1640.0,1708.28,6290.0,4.074,1.746,1.319,13.369,299.40701,44.035053
6851425,K00163.01,CONFIRMED,11.1199028,3.3759,636.3,120.0,100.3,2.08,649.0,42.07,5078.0,4.581,0.766,0.816,13.536,288.0676,42.35537
6934291,K01367.01,CONFIRMED,0.567856484,1.0258,334.8,2354.0,53.8,1.55,1848.0,2760.23,5073.0,4.483,0.853,0.806,15.055,286.88727,42.47126
7357531,K01368.01,FALSE POSITIVE,251.0597249,5.1095,7419.8,4.0,110.3,44.2,301.0,1.93,5714.0,4.34,1.086,0.94,14.695,290.20236,42.955891
6185711,K00169.01,FALSE POSITIVE,11.70219638,2.6658,639.7,90.0,41.3,16.15,719.0,63.16,5758.0,4.596,0.762,0.848,13.579,284.45691,41.56131
11037335,K01435.01,CONFIRMED,40.7150498,8.587,563.9,34.0,56.4,2.2,516.0,16.76,5968.0,4.534,0.881,0.97,14.201,295.2887,48.59972
11037335,K01435.02,CONFIRMED,10.44635944,2.749,354.2,127.0,34.4,2.18,812.0,102.77,5968.0,4.534,0.881,0.97,14.201,295.2887,48.59972
11389771,K01436.01,CONFIRMED,2.508553286,2.2664,211.6,430.0,26.8,1.28,1278.0,629.8,5814.0,4.523,0.881,0.944,14.271,283.98297,49.23299
11389771,K01436.02,CONFIRMED,13.75129636,3.853,348.5,76.0,24.6,1.66,725.0,65.24,5814.0,4.523,0.881,0.944,14.271,283.98297,49.23299
8737796,K01252.01,FALSE POSITIVE,0.885747456,4.4788,895.2,759.0,203.6,269.98,4958.0,142553.16,5487.0,2.816,10.396,2.581,12.686,284.28253,44.987228
8462258,K01253.01,FALSE POSITIVE,3.611541977,8.6068,2972.3,318.0,167.1,28.07,1005.0,240.29,5203.0,4.504,0.802,0.75,15.736,301.35507,44.492271
10925104,K00156.01,CONFIRMED,8.041347775,2.6332,591.0,160.0,77.5,1.29,507.0,15.59,3980.0,4.722,0.54,0.56,13.738,294.12143,48.349522
8454250,K01254.01,FALSE POSITIVE,5.082722475,5.9139,1974.1,261.0,95.5,4.4,1059.0,296.94,5780.0,4.438,1.0,1.0,12.777,299.07388,44.431679
8494263,K01255.01,CANDIDATE,78.9257421,7.5193,17972.0,15.0,85.2,11.9,398.0,5.94,5750.0,4.538,0.882,0.98,15.913,291.44522,44.52869
8848271,K01256.01,FALSE POSITIVE,9.991625291,3.8552,3450.5,135.0,220.3,38.93,907.0,160.14,5874.0,4.338,1.096,0.954,14.039,301.04239,45.022888
10585852,K01314.01,CONFIRMED,8.57504983,8.653,160.6,130.0,36.9,4.26,1374.0,841.68,4986.0,3.462,3.464,1.268,13.242,285.2211,47.881378
10928043,K01315.01,CANDIDATE,6.84639884,3.4919,149.7,192.0,36.3,1.9,1132.0,387.84,6065.0,4.251,1.31,1.115,13.137,295.29385,48.374802
10794087,K01316.01,CONFIRMED,7.64970832,6.625,55.4,173.0,28.5,1.43,1144.0,404.99,5855.0,4.125,1.613,1.266,11.926,290.55237,48.126263
10794087,K01316.02,CANDIDATE,12.37679312,3.85,,,,,,,,,,,11.926,290.55237,48.126263
6541920,K00157.06,CONFIRMED,10.30401132,4.2246,316.1,117.0,53.8,1.84,849.0,122.98,5657.0,4.364,1.046,0.921,13.709,297.11511,41.909142
4275739,K01317.01,FALSE POSITIVE,2.171827838,3.2205,42086.0,395.0,300.6,58.56,1311.0,698.31,5650.0,4.513,0.891,0.944,15.58,294.77393,39.333839
7287415,K01369.01,CONFIRMED,3.016182013,2.8349,222.5,449.0,31.9,2.25,1449.0,1044.49,5611.0,4.144,1.4,0.995,14.878,293.46902,42.822411
6924203,K01370.01,CONFIRMED,6.8833761,2.2702,458.4,193.0,28.1,1.69,857.0,127.67,5679.0,4.581,0.794,0.886,14.931,282.33279,42.463821
6878167,K01371.01,FALSE POSITIVE,0.833980196,1.756,261.2,802.0,56.9,1.45,1816.0,2562.78,5747.0,4.53,0.871,0.939,14.657,295.87634,42.364819
6880531,K01372.01,FALSE POSITIVE,69.62754202,11.07,,,,,,,,,,,15.384,296.3999,42.3871
6863839,K01373.01,FALSE POSITIVE,1.926353494,2.5305,185.1,699.0,36.9,1.33,1484.0,1146.34,6063.0,4.481,0.899,0.893,14.618,292.05478,42.33025
7296086,K01374.01,FALSE POSITIVE,0.890737359,1.9257,195.8,1503.0,37.7,20.57,2022.0,3948.43,5687.0,4.293,1.169,0.979,14.624,295.78595,42.84428
11389771,K01436.03,CONFIRMED,5.41908491,2.3379,231.0,173.0,20.2,1.38,989.0,225.71,5814.0,4.523,0.881,0.944,14.271,283.98297,49.23299
11599038,K01437.01,CONFIRMED,7.01733571,3.567,255.5,152.0,15.5,1.61,984.0,221.46,6052.0,4.456,0.967,0.974,15.28,284.84662,49.692402
11193263,K01438.01,CONFIRMED,6.91134223,5.6743,201.7,196.0,44.0,1.9,1086.0,328.65,5685.0,4.194,1.35,1.039,14.056,293.28827,48.811619
11027624,K01439.01,CONFIRMED,394.6249514,24.108,2013.3,4.0,234.6,7.79,325.0,2.65,5910.0,4.03,1.727,1.164,12.849,290.85178,48.521339
11032227,K01440.01,CONFIRMED,7.19304935,3.407,255.3,185.0,19.0,1.59,995.0,232.36,6185.0,4.472,0.991,1.06,15.451,293.08447,48.57539
8751933,K01257.01,CONFIRMED,86.64764448,4.2326,7311.6,16.0,241.9,9.4,419.0,7.28,5522.0,4.323,1.12,0.963,14.651,291.22519,44.92738
8630788,K01258.01,CONFIRMED,36.33750453,7.06,2828.4,38.0,96.8,5.3,513.0,16.36,5717.0,4.538,0.884,0.984,15.773,294.10818,44.770699
8630788,K01258.02,CONFIRMED,14.64613058,5.688,593.5,89.0,30.0,2.22,694.0,54.95,5717.0,4.538,0.884,0.984,15.773,294.10818,44.770699
8630788,K01258.03,CONFIRMED,148.272013,4.192,1707.4,8.0,21.8,4.3,321.0,2.51,5717.0,4.538,0.884,0.984,15.773,294.10818,44.770699
8823426,K01259.01,FALSE POSITIVE,1.506507172,4.5346,880.9,869.0,86.7,13.4,801.0,97.56,3755.0,4.774,0.473,0.485,15.591,293.61743,45.016701
4070376,K01318.01,FALSE POSITIVE,1.634614356,3.4422,19761.5,657.0,376.5,44.22,1611.0,1597.73,6121.0,4.468,0.97,1.001,15.31,294.88181,39.161072
4078157,K01319.01,FALSE POSITIVE,16.025018977,3.8828,29090.0,54.0,257.8,1069.01,657.0,44.01,5776.0,4.582,0.789,0.879,15.484,296.47937,39.127571
4164994,K01320.01,CONFIRMED,10.50682978,3.7769,13355.5,83.0,343.4,9.01,668.0,47.21,5127.0,4.589,0.782,0.872,15.95,293.36285,39.212448
4480676,K01321.01,FALSE POSITIVE,0.711966971,2.0221,6227.5,1501.0,392.2,33.34,1855.0,2808.98,5486.0,4.47,0.83,0.741,15.469,295.73193,39.587521
4079535,K01322.01,FALSE POSITIVE,17.72724392,4.1073,16878.0,49.0,109.7,14.77,741.0,71.06,6181.0,4.464,1.006,1.074,15.073,296.73502,39.187801
6766634,K01375.01,CONFIRMED,321.2124365,4.012,2358.6,5.0,81.7,7.25,310.0,2.17,6018.0,4.257,1.286,1.09,13.709,288.32043,42.261414
6774826,K01376.01,FALSE POSITIVE,7.13895376,4.568,254.2,184.0,32.9,49.96,1622.0,1635.0,7131.0,3.913,2.145,1.373,13.997,291.01358,42.283134
5652237,K00164.01,FALSE POSITIVE,4.4645454,2.8823,194.3,300.0,37.6,3.07,1601.0,1555.36,6093.0,3.91,1.985,1.168,13.51,299.54376,40.86026
7211469,K01377.01,CONFIRMED,11.29689442,4.623,198.5,121.0,20.9,1.74,907.0,160.18,6096.0,4.358,1.176,1.155,14.788,295.05429,42.75684
7375795,K01378.01,FALSE POSITIVE,19.30112039,6.0752,232.3,71.0,45.0,1.66,669.0,47.49,5687.0,4.408,0.943,0.83,13.601,295.51068,42.930565
7255336,K00019.01,FALSE POSITIVE,1.20320092,1.9197,2807.1,1110.0,250.8,49.25,2124.0,4809.16,6218.0,4.198,1.349,1.045,11.374,280.94385,42.839184
7831264,K00171.01,CONFIRMED,5.968724048,3.651,510.6,225.0,107.1,3.26,1251.0,579.9,6122.0,4.173,1.439,1.123,13.717,294.74207,43.536831
7802136,K01449.01,FALSE POSITIVE,10.980246199,3.74464,50078.0,123.0,1555.4,21.94,821.0,107.47,5952.0,4.462,0.897,0.851,14.212,282.79764,43.578129
7532973,K01450.01,CONFIRMED,2.144632238,6.2701,19836.9,629.0,334.8,59.19,1736.0,2146.82,6296.0,4.24,1.305,1.076,13.48,293.35129,43.13464
9632895,K01451.01,FALSE POSITIVE,27.32204488,5.6716,77474.5,50.0,3622.7,21.58,531.0,18.81,5620.0,4.592,0.772,0.863,13.552,283.2413,46.378471
7449844,K01452.01,FALSE POSITIVE,1.152216965,2.2245,12072.0,1162.0,104.5,187.73,5283.0,183811.71,5560.0,2.619,15.113,3.468,13.63,293.28156,43.055809
8766222,K01260.01,FALSE POSITIVE,5.2972293,3.799,1210.5,249.0,31.8,47.7,2867.0,15961.1,4631.0,2.386,14.296,1.812,13.85,296.39639,44.963036
8678594,K01261.01,CONFIRMED,133.460999,11.4997,5032.9,10.0,162.3,11.21,433.0,8.29,5588.0,4.047,1.593,1.031,15.12,287.1749,44.878571
10925104,K00156.02,CONFIRMED,5.188563677,2.3683,358.7,239.0,56.4,1.0,586.0,27.95,3980.0,4.722,0.54,0.56,13.738,294.12143,48.349522
8678594,K01261.02,CONFIRMED,15.19423359,3.106,367.8,88.0,18.1,3.69,893.0,150.25,5588.0,4.047,1.593,1.031,15.12,287.1749,44.878571
8703884,K01262.01,FALSE POSITIVE,14.17098745,3.4804,3070.8,84.0,93.6,4.19,608.0,32.22,5107.0,4.565,0.777,0.807,15.379,296.93393,44.853642
8560840,K01263.01,FALSE POSITIVE,31.9734169,13.262,1414.4,43.0,62.5,24.1,442.0,9.01,4931.0,4.595,0.774,0.865,15.527,292.13437,44.65617
4076098,K01323.01,CONFIRMED,3.990105908,2.4108,6154.9,212.0,247.8,7.45,1124.0,378.53,5926.0,4.519,0.913,1.004,15.572,296.08185,39.161621
4551328,K01324.01,FALSE POSITIVE,0.52205862,2.0847,1381.3,1280.0,169.0,27.16,2022.0,3951.57,5359.0,4.478,0.878,0.847,15.636,288.65359,39.66431
4282872,K01325.01,CONFIRMED,10.035381809,3.4062,2829.7,107.0,150.9,4.42,786.0,90.33,5813.0,4.561,0.833,0.925,15.062,296.23511,39.370338
4639868,K01326.01,FALSE POSITIVE,53.100942624,2.2868,19981.1,27.0,1108.5,24.02,464.0,10.93,5465.0,4.396,0.973,0.859,12.907,286.83487,39.760849
10555375,K00158.01,FALSE POSITIVE,5.80181368,4.119,269.6,179.0,35.3,4.52,1491.0,1168.82,6020.0,3.86,2.097,1.162,13.752,298.77338,47.786469
4372768,K01327.01,FALSE POSITIVE,15.6402515,6.222,800.3,58.0,19.3,18.11,640.0,39.55,5346.0,4.491,0.826,0.771,15.908,293.61121,39.417519
7375795,K01378.02,FALSE POSITIVE,0.691666384,1.9603,35.6,1872.0,20.8,0.58,2031.0,4014.57,5687.0,4.408,0.943,0.83,13.601,295.51068,42.930565
7211221,K01379.01,CONFIRMED,5.62154315,2.4143,172.3,238.0,35.3,1.37,992.0,229.04,5637.0,4.439,0.96,0.924,13.687,294.98547,42.727669
7025526,K01380.01,FALSE POSITIVE,1.074106954,1.9797,64.5,621.0,48.5,0.52,1255.0,588.96,4699.0,4.637,0.676,0.756,11.748,289.24817,42.565559
9451127,K01381.01,FALSE POSITIVE,5.117401517,4.3056,62929.0,265.0,456.6,28.41,1130.0,385.51,6161.0,4.454,1.053,1.15,15.764,284.82272,46.013721
9446824,K01382.01,FALSE POSITIVE,4.20233673,3.6973,45982.0,292.0,258.8,23.53,1246.0,570.87,6185.0,4.396,1.094,1.083,15.653,282.18439,46.006859
11356260,K01441.01,CONFIRMED,8.50698069,2.938,295.5,160.0,20.7,1.9,900.0,155.42,5822.0,4.428,0.986,0.951,15.135,294.68027,49.14016
11044770,K00170.01,FALSE POSITIVE,15.60865244,6.26,311.4,72.0,46.9,6.17,1419.0,958.55,8014.0,3.94,2.43,1.874,13.376,297.97922,48.553871
11600889,K01442.01,CONFIRMED,0.669310092,1.6274,131.8,1592.0,75.3,1.13,1983.0,3643.96,5475.0,4.426,1.003,0.977,12.521,286.03635,49.61451
11197126,K01443.01,FALSE POSITIVE,4.494498254,1.9742,248.2,305.0,39.3,62.11,1667.0,1824.84,5117.0,3.578,3.403,1.598,12.786,295.03461,48.882172
11043167,K01444.01,CONFIRMED,44.9306706,6.539,438.4,25.0,33.8,2.49,565.0,24.17,6121.0,4.397,1.164,1.233,13.949,297.3916,48.560692
8612847,K01264.01,CONFIRMED,14.13175309,4.0136,1033.0,95.0,40.1,3.02,675.0,49.18,5616.0,4.564,0.822,0.907,15.762,286.57483,44.7952
8552583,K01265.01,FALSE POSITIVE,1.061934816,3.2551,437.2,1261.0,74.5,25.72,1660.0,1789.63,5730.0,4.545,0.87,0.968,15.062,288.90857,44.64241
8547140,K01266.01,CONFIRMED,11.41926141,3.9908,915.6,117.0,58.0,1.48,419.0,7.32,3823.0,4.765,0.492,0.513,15.314,286.07523,44.664639
8519253,K01267.01,FALSE POSITIVE,5.93821065,2.5128,522.5,227.0,33.6,61.63,996.0,231.93,6123.0,4.545,0.85,0.924,14.423,299.2749,44.55349
8813698,K01268.01,CANDIDATE,268.9410974,5.4434,9010.2,4.0,120.4,13.57,321.0,2.52,5798.0,4.224,1.306,1.041,14.814,289.88962,45.005669
8757910,K01269.01,FALSE POSITIVE,0.655001616,1.8136,271.2,1023.0,104.5,31.77,3162.0,23595.49,6426.0,3.965,2.089,1.466,13.371,293.53415,44.971111
4074736,K01328.01,CANDIDATE,80.9669561,2.5276,4733.0,13.0,52.0,5.04,364.0,4.14,5611.0,4.61,0.737,0.824,15.671,295.80585,39.17799
4072526,K01329.01,CONFIRMED,33.1996355,5.022,1112.5,33.0,32.6,2.85,485.0,13.09,5102.0,4.463,0.88,0.819,15.03,295.37079,39.177212
4150539,K01330.01,FALSE POSITIVE,8.65306587,4.486,1048.1,158.0,43.0,19.78,633.0,37.94,4641.0,4.589,0.694,0.682,15.703,289.7261,39.272831
4274548,K01331.01,CANDIDATE,6.80082032,1.9883,699.9,127.0,25.5,1.88,697.0,55.83,4805.0,4.633,0.688,0.769,15.238,294.50842,39.398682
4455231,K01332.01,CONFIRMED,19.30581662,4.2902,709.1,60.0,36.3,4.0,815.0,104.41,5661.0,4.09,1.522,1.04,15.151,288.91644,39.594711
8953257,K01383.01,FALSE POSITIVE,3.221785738,3.3411,46379.0,413.0,336.4,25.03,1357.0,800.37,6250.0,4.411,1.041,1.013,14.601,291.92065,45.247028
8971432,K01384.01,FALSE POSITIVE,0.6243875,1.92102,36854.7,1068.0,628.3,29.45,1639.0,1693.36,5211.0,4.644,0.618,0.612,15.487,297.57349,45.233299
9278553,K01385.01,FALSE POSITIVE,18.610092584,4.98308,50833.5,72.0,1309.3,55.23,686.0,52.24,6077.0,4.526,0.891,0.974,15.84,290.88354,45.765869
9527915,K00165.01,CONFIRMED,13.22175358,2.7884,876.5,100.0,93.6,2.38,640.0,39.56,5211.0,4.556,0.799,0.838,13.938,292.48694,46.196209
9143254,K01386.01,FALSE POSITIVE,1.137525054,2.68228,18006.1,1179.0,633.1,42.74,1746.0,2197.52,5912.0,4.467,0.937,0.939,15.452,286.36188,45.555161
8949247,K01387.01,FALSE POSITIVE,23.799939273,5.02319,60186.4,57.0,2065.8,51.74,637.0,38.92,5934.0,4.473,0.957,0.991,14.669,290.49307,45.205898
11336883,K01445.01,CONFIRMED,7.16893064,4.6766,112.8,153.0,36.3,1.61,1187.0,469.56,6221.0,4.198,1.458,1.225,12.32,283.9368,49.110329
11336883,K01445.02,CANDIDATE,54.325574,9.86,44.2,,7.7,0.76,545.0,20.85,6343.0,4.411,1.137,1.213,12.32,283.9368,49.110329
11336883,K01445.03,CANDIDATE,20.01959599,7.0,,,,,,,,,,,12.32,283.9368,49.110329
12506351,K01446.01,FALSE POSITIVE,1.22775877,2.7545,46148.0,1091.0,292.7,48.79,1859.0,2809.86,6207.0,4.412,1.044,1.021,13.184,289.04999,51.418369
7622486,K01447.01,FALSE POSITIVE,40.24649897,6.0203,159414.0,32.0,420.9,97.54,768.0,82.27,6594.0,4.051,1.691,1.174,13.092,296.02509,43.234875
7622486,K01447.02,FALSE POSITIVE,2.27999662,5.7777,12831.0,581.0,366.8,20.74,2000.0,3775.07,6594.0,4.051,1.691,1.174,13.092,296.02509,43.234875
9705459,K01448.01,FALSE POSITIVE,2.48658617,2.7189,42122.0,534.0,91.6,24.39,1461.0,1077.69,5892.0,4.35,1.198,1.173,15.418,289.80521,46.491711
8564587,K01270.01,CONFIRMED,5.729317577,1.1816,865.4,230.0,59.0,2.41,850.0,123.03,5320.0,4.589,0.786,0.882,14.809,293.6413,44.65704
10925104,K00156.03,CONFIRMED,11.776132317,2.8971,1430.8,114.0,163.5,2.08,446.0,9.37,3980.0,4.722,0.54,0.56,13.738,294.12143,48.349522
8564587,K01270.02,CONFIRMED,11.60908533,2.2603,489.3,117.0,34.1,1.71,671.0,48.06,5320.0,4.589,0.786,0.882,14.809,293.6413,44.65704
8631160,K01271.01,CANDIDATE,162.0479502,9.8974,4840.5,8.0,370.2,11.52,437.0,8.65,6309.0,4.16,1.567,1.294,13.632,294.2655,44.7943
8552498,K01272.01,FALSE POSITIVE,0.530967162,3.3659,244.9,1262.0,125.5,23.72,2704.0,12644.75,6449.0,4.316,1.193,1.069,13.586,288.86734,44.61573
8806072,K01273.01,CONFIRMED,40.05881661,5.595,1239.4,32.0,62.6,3.43,489.0,13.57,5668.0,4.545,0.868,0.963,14.862,286.01587,45.007771
4455231,K01332.02,CONFIRMED,6.09747233,3.431,217.6,183.0,17.4,2.22,1197.0,485.84,5661.0,4.09,1.522,1.04,15.151,288.91644,39.594711
4455231,K01332.03,CONFIRMED,56.637918,6.172,589.7,21.0,20.9,3.68,570.0,24.87,5661.0,4.09,1.522,1.04,15.151,288.91644,39.594711
4285107,K01333.01,FALSE POSITIVE,2.243016513,2.721,299.6,484.0,59.1,1.37,1167.0,438.46,5462.0,4.614,0.732,0.812,13.98,296.65308,39.322689
4150624,K01334.01,FALSE POSITIVE,8.6531216,4.39,654.8,156.0,35.7,22.58,772.0,84.05,5421.0,4.564,0.852,0.969,15.454,289.7439,39.286301
8972058,K00159.01,CONFIRMED,8.99088621,4.2447,469.7,147.0,93.6,2.78,960.0,200.35,5881.0,4.315,1.171,1.032,13.431,297.71185,45.261921
9346253,K01388.01,FALSE POSITIVE,34.064566412,9.6114,28450.4,41.0,1305.9,15.57,570.0,25.0,6161.0,4.517,0.892,0.955,15.443,293.38663,45.87027
9002237,K01389.01,FALSE POSITIVE,4.350087749,2.6428,23593.0,302.0,192.2,24.77,1136.0,393.2,6060.0,4.495,0.953,1.036,14.855,283.18909,45.36417
9288786,K01390.01,FALSE POSITIVE,1.744101106,1.5497,9681.4,767.0,152.6,7.21,1016.0,251.54,4368.0,4.593,0.703,0.706,15.702,294.91586,45.783871
8958035,K01391.01,FALSE POSITIVE,7.981187121,1.8071,7609.5,171.0,202.1,18.75,966.0,205.88,6217.0,4.472,0.989,1.056,14.36,293.70905,45.286388
9040849,K01392.01,FALSE POSITIVE,4.118775582,3.76,2647.7,283.0,125.6,4.48,1067.0,306.75,5944.0,4.579,0.802,0.905,15.797,297.60529,45.36068
9202151,K01393.01,CANDIDATE,1.694740233,1.6864,1446.8,661.0,92.3,2.12,797.0,95.14,3764.0,4.739,0.527,0.555,15.804,283.55554,45.614262
7842610,K01453.01,FALSE POSITIVE,0.971933156,1.9265,4786.0,1376.0,223.1,50.75,1754.0,2240.48,5592.0,4.445,0.931,0.883,15.289,297.89658,43.563889
7830637,K01454.01,FALSE POSITIVE,121.5991278,15.1596,10537.0,11.0,297.0,379.63,358.0,3.87,6036.0,4.551,0.847,0.931,14.6,294.54739,43.533691
4760746,K01455.01,CANDIDATE,15.068060768,3.3011,19387.0,56.0,282.8,16.43,742.0,71.78,5982.0,4.493,0.96,1.047,15.95,295.4783,39.867722
7832356,K01456.01,CONFIRMED,7.886632468,5.2147,6331.2,145.0,392.3,8.99,996.0,232.07,5847.0,4.304,1.135,0.946,15.014,295.095,43.537579
9643874,K01457.01,CONFIRMED,8.027681123,3.0942,8725.4,142.0,461.5,8.43,824.0,109.35,5569.0,4.546,0.887,1.009,15.57,289.60382,46.314949
8800954,K01274.01,CONFIRMED,704.962626,18.003,2319.1,,96.1,4.53,178.0,0.24,5305.0,4.489,0.818,0.753,13.354,283.25681,45.08778
8583696,K01275.01,CONFIRMED,50.28635977,6.3212,1119.3,24.0,99.5,3.88,543.0,20.59,5900.0,4.309,1.167,1.012,13.672,299.22162,44.693871
8804283,K01276.01,CONFIRMED,22.79020351,5.0394,617.9,58.0,47.7,2.57,634.0,38.27,5478.0,4.354,1.053,0.914,14.766,285.0361,45.07106
8804283,K01276.02,CONFIRMED,13.26079792,3.912,199.4,97.0,17.6,1.47,760.0,78.79,5478.0,4.354,1.053,0.914,14.766,285.0361,45.07106
8552565,K01277.01,FALSE POSITIVE,1.061932545,2.1429,133.6,1261.0,80.2,2.29,2508.0,9391.15,6134.0,3.975,1.851,1.179,12.953,288.90253,44.632992
4155328,K01335.01,CONFIRMED,127.8334997,10.914,1829.9,10.0,76.9,9.46,554.0,22.21,6505.0,3.973,2.17,1.613,13.968,291.02014,39.22068
4077526,K01336.01,CONFIRMED,10.21864532,3.802,445.3,107.0,26.6,2.33,920.0,169.13,6100.0,4.376,1.083,1.017,14.82,296.35867,39.115189
4077526,K01336.02,CONFIRMED,15.573637,5.326,468.1,68.0,24.7,2.94,799.0,96.38,6100.0,4.376,1.083,1.017,14.82,296.35867,39.115189
4077526,K01336.03,CONFIRMED,40.1015561,5.246,550.0,26.0,19.0,2.92,583.0,27.31,6100.0,4.376,1.083,1.017,14.82,296.35867,39.115189
4077526,K01336.04,CONFIRMED,4.45814897,2.867,188.1,210.0,14.3,1.61,1212.0,511.6,6100.0,4.376,1.083,1.017,14.82,296.35867,39.115189
8937021,K01394.01,FALSE POSITIVE,5.663621501,1.2968,1225.0,239.0,39.8,2.47,774.0,84.76,4917.0,4.601,0.723,0.761,15.444,284.79102,45.228989
8935810,K01395.01,CONFIRMED,6.230335,1.6493,1449.2,209.0,31.6,3.7,875.0,138.33,5477.0,4.557,0.865,0.983,15.977,284.20966,45.25808
2441495,K00166.01,CONFIRMED,12.49340725,2.2614,715.7,107.0,76.2,2.2,649.0,42.08,5207.0,4.561,0.795,0.84,13.575,291.02185,37.769791
9455556,K01396.01,CONFIRMED,6.62643441,3.1752,814.6,194.0,40.6,2.54,895.0,151.59,5616.0,4.529,0.903,1.006,15.843,287.392,46.059311
9455556,K01396.02,CONFIRMED,3.70122061,2.523,327.4,337.0,19.6,1.62,1087.0,330.02,5616.0,4.529,0.903,1.006,15.843,287.392,46.059311
9427402,K01397.01,CANDIDATE,6.247030799,1.4848,1496.6,182.0,44.8,1.89,512.0,16.23,3821.0,4.764,0.487,0.503,15.369,299.6777,45.972328
